timestamp,driver_id,vehicle_id,brand,car_name,battery_capacity_kwh,max_range_km,vehicle_weight_kg,motor_power_kw,running_mode,trip_distance_km,trip_duration_hr,income_generated,avg_speed_kmph,max_speed_kmph,overspeed_events,hard_braking_events,rapid_acceleration_events,idle_time_minutes,weather_condition,traffic_density,ambient_temperature,soc_start_pct,soc_end_pct,battery_temperature,battery_cycles,battery_health_pct,energy_consumed_kwh,odometer_km,brake_wear_pct,suspension_health_pct,days_since_last_service,vehicle_condition,vehicle_active
1/23/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,39.91,0.82,767.88,70,93,1,0,1,15,Rain,High,25,77,67,18,1023,94.73,5.422,136677.3,100,29.87,31,1,1
1/23/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,178.15,2.44,3137.83,76,124,0,1,3,6,Rain,Medium,17,54,13,25.9,1023,94.72,22.543,136855.5,100,29.76,31,1,1
1/23/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,52.14,1.15,699,61,121,1,4,3,18,Cloudy,High,20,48,34,18,1023,94.72,7.556,136907.6,100,29.63,31,1,1
1/23/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,53.76,0.9,641.32,83,98,0,2,3,15,Clear,Medium,24,60,45,18,1023,94.72,7.956,136961.4,100,29.56,31,1,1
1/23/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,51.35,0.66,540.82,89,123,1,1,4,5,Rain,Low,22,52,39,18,1023,94.72,6.628,137012.7,100,29.51,31,1,1
1/23/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,53.54,0.92,603.04,74,110,3,3,2,12,Clear,Low,14,64,48,18,1023,94.72,8.399,137066.3,100,29.41,31,1,1
1/23/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,55.38,0.75,1085.66,81,139,4,2,2,4,Clear,Low,20,69,53,18,1023,94.71,8.409,137121.6,100,29.33,31,1,1
1/23/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,124.53,1.47,2471.53,92,135,3,2,4,7,Clear,Medium,21,72,38,24.6,1023,94.71,18.559,137246.2,100,29.22,31,1,1
1/23/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,36.85,0.73,481.38,65,92,0,3,2,10,Fog,High,18,66,57,18,1023,94.71,4.745,137283,100,29.13,31,1,1
1/23/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,164.19,1.95,3200.6,88,93,0,3,1,5,Clear,Medium,15,73,31,27.8,1023,94.7,23.085,137447.2,100,28.97,31,1,1
1/24/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,101.42,1.15,1592.28,95,117,1,1,2,5,Clear,Medium,25,88,61,22.2,1024,94.7,14.545,137548.6,100,28.9,32,1,1
1/24/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,64.13,1.3,760.65,64,98,0,4,0,18,Cloudy,High,15,50,33,18,1024,94.7,9.112,137612.8,100,28.77,32,1,1
1/24/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,24.82,0.55,347.46,64,102,2,1,3,10,Clear,Medium,21,50,43,18,1024,94.7,3.82,137637.6,100,28.73,32,1,1
1/24/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,72.51,0.82,1200.15,99,125,3,0,2,5,Rain,Medium,26,67,49,20.5,1024,94.69,9.726,137710.1,100,28.7,32,1,0
1/24/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,56.68,1.23,620.76,56,129,2,2,2,13,Fog,Medium,20,60,46,18,1024,94.69,7.59,137766.8,100,28.62,32,1,0
1/24/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,34,0.6,587.56,78,120,0,3,1,10,Clear,Medium,13,53,43,18,1024,94.69,5.032,137800.8,100,28.53,32,1,0
1/24/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,73.62,0.81,814.1,101,143,2,2,4,5,Fog,Medium,21,81,63,18.5,1024,94.69,9.366,137874.4,100,28.44,32,1,1
1/24/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,25.79,0.66,449.19,60,120,2,1,2,14,Clear,Medium,22,67,59,18,1024,94.69,3.97,137900.2,100,28.41,32,1,1
1/24/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,9.44,0.55,165.63,56,100,0,0,1,23,Fog,Low,14,86,83,18,1024,94.69,1.215,137909.6,100,28.4,32,1,1
1/24/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,107.96,1.32,1509.9,85,132,3,2,1,3,Rain,Low,24,84,57,23.9,1024,94.68,14.481,138017.6,100,28.3,32,1,1
1/24/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,45.27,1.37,898.84,37,131,3,2,0,9,Clear,High,19,84,71,18,1024,94.68,7.102,138062.8,100,28.23,32,1,0
1/24/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,55.36,1.22,1054.59,66,114,2,2,5,23,Clear,Low,14,56,40,18,1024,94.68,8.521,138118.2,100,28.15,32,1,0
1/25/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,9.55,0.47,119.23,64,101,2,0,2,19,Rain,Low,21,73,70,18,1024,94.68,1.323,138127.8,100,28.15,33,1,0
1/25/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,57.24,0.94,851.32,68,107,1,3,2,6,Clear,High,16,50,34,18,1024,94.68,8.641,138185,100,28.04,33,1,0
1/25/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,22.3,0.66,435.37,55,110,0,2,4,15,Rain,Medium,21,60,54,18,1024,94.68,2.97,138207.3,100,27.98,33,1,0
1/25/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,56.09,1.17,729.44,68,110,0,1,1,21,Rain,Low,9,82,68,18,1024,94.68,7.471,138263.4,100,27.93,33,1,0
1/25/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,88.97,1.07,1548.44,87,114,3,1,1,3,Rain,Medium,22,68,46,19,1025,94.67,11.934,138352.4,100,27.86,33,1,0
1/25/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,38.63,0.68,647.22,73,123,2,1,1,9,Clear,Medium,10,64,53,18,1025,94.67,5.946,138391,100,27.82,33,1,0
1/25/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,123.29,1.5,1749.85,86,150,1,3,0,4,Fog,Medium,23,61,33,21.3,1025,94.67,15.383,138514.3,100,27.69,33,1,1
1/25/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,56.43,1.26,994.27,59,116,1,2,0,18,Clear,Medium,21,65,49,18,1025,94.67,8.519,138570.7,100,27.61,33,1,1
1/25/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,43.46,0.87,835.68,76,118,4,0,4,18,Cloudy,Low,16,76,63,18,1025,94.66,6.669,138614.2,100,27.59,33,1,1
1/25/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,17.12,0.57,327.11,49,118,1,4,2,13,Clear,High,22,77,72,18,1025,94.66,2.584,138631.3,100,27.48,33,1,1
1/25/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,51.5,1.12,625.07,56,75,0,0,1,12,Clear,Medium,24,52,38,18,1025,94.66,7.622,138682.8,100,27.46,33,1,1
1/25/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,90.28,0.94,1742.39,101,121,0,1,2,3,Clear,Low,22,60,36,21.4,1025,94.66,12.693,138773.1,100,27.39,33,1,1
1/26/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,144.02,2.13,1510.73,68,127,1,2,1,1,Clear,Medium,18,70,32,22.7,1025,94.65,20.654,138917.1,100,27.27,34,1,1
1/26/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,33.59,0.92,486.2,54,117,1,2,5,18,Clear,High,21,83,73,18,1025,94.65,5.071,138950.7,100,27.2,34,1,1
1/26/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,18.17,0.55,222.96,57,118,1,1,2,14,Rain,High,19,48,43,18,1025,94.65,2.469,138968.8,100,27.17,34,1,0
1/26/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,84.12,1.09,1267.31,81,127,0,1,0,3,Rain,Medium,25,70,50,20.4,1025,94.65,10.645,139053,100,27.1,34,1,1
1/26/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,53.09,1.28,864.41,56,85,1,0,0,20,Clear,High,23,69,54,18,1025,94.65,8.014,139106,100,27.08,34,1,1
1/26/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,19.76,0.41,275.44,72,108,1,3,1,8,Fog,High,15,71,66,18,1025,94.65,2.595,139125.8,100,26.99,34,1,1
1/26/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,126.4,1.3,1763.17,97,118,1,1,2,0,Clear,Low,17,76,43,20.7,1026,94.64,18.127,139252.2,100,26.91,34,1,1
1/26/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,112.31,1.31,1744.74,90,122,0,1,1,4,Rain,Medium,17,78,52,19.5,1026,94.64,14.212,139364.5,100,26.83,34,1,1
1/26/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,139.63,2.18,1731.18,64,130,1,2,5,0,Rain,Medium,20,76,43,19.7,1026,94.64,18.022,139504.1,100,26.71,34,1,1
1/26/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,13.5,0.24,142.69,60,90,0,3,3,1,Rain,Medium,18,57,53,18,1026,94.63,1.798,139517.6,100,26.63,34,1,1
1/26/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,176.75,2.05,3017.28,87,120,0,5,2,1,Rain,Medium,18,79,38,25.4,1026,94.63,22.366,139694.4,100,26.42,34,1,1
1/26/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,151.46,1.6,2722.73,99,134,1,5,3,4,Rain,Medium,17,73,37,22.9,1026,94.62,19.549,139845.9,100,26.22,34,1,1
1/27/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,62.38,1.09,931.89,76,102,3,2,3,16,Fog,Medium,20,64,48,18,1026,94.62,8.514,139908.2,100,26.14,35,1,1
1/27/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,35.63,0.81,436.21,60,103,4,1,4,13,Rain,Medium,18,54,44,18,1026,94.62,5.126,139943.9,100,26.1,35,1,0
1/27/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,80.01,1.05,1471.18,81,122,3,0,4,4,Clear,Medium,16,65,43,18,1026,94.62,11.924,140023.9,100,26.06,35,1,0
1/27/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,37.23,1.26,389.51,47,120,0,0,1,28,Clear,Medium,15,70,59,18,1026,94.62,5.51,140061.1,100,26.04,35,1,0
1/27/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,29.54,0.76,575.01,51,96,0,2,0,11,Clear,Medium,21,51,43,18,1026,94.62,4.372,140090.7,100,25.98,35,1,0
1/27/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,18.91,0.6,291.96,63,101,2,2,1,18,Clear,Medium,16,70,64,18,1026,94.62,2.911,140109.6,100,25.92,35,1,0
1/27/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,44.87,1,765.48,60,104,2,4,1,15,Fog,Medium,18,88,77,18,1027,94.61,6.009,140154.4,100,25.8,35,1,0
1/27/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,106.44,1.35,1299.49,83,136,3,1,2,4,Fog,Medium,13,54,28,20.6,1027,94.61,13.801,140260.9,100,25.72,35,1,1
1/27/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,109.52,1.34,1727.69,85,113,0,2,2,3,Cloudy,Medium,16,55,28,18,1027,94.61,14.783,140370.4,100,25.62,35,1,1
1/27/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,18.32,0.49,190.66,67,116,1,1,2,13,Cloudy,Medium,18,66,61,18,1027,94.61,2.655,140388.7,100,25.59,35,1,1
1/27/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,137.75,1.51,2302.08,92,141,2,2,3,1,Rain,Medium,17,87,54,19.9,1027,94.6,18.128,140526.5,100,25.47,35,1,1
1/27/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,37.52,1.14,513.71,40,107,0,2,1,12,Clear,Medium,21,68,57,18,1027,94.6,5.553,140564,100,25.4,35,1,1
1/28/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,156.9,1.85,1918.44,87,132,4,2,2,3,Rain,Medium,15,66,27,21.4,1027,94.6,21.442,140720.9,100,25.28,36,1,0
1/28/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,53.89,1.06,758.62,64,102,2,4,2,13,Rain,Medium,13,70,56,18,1027,94.59,7.465,140774.8,100,25.15,36,1,0
1/28/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,50.71,1.21,700.38,53,117,1,1,4,15,Cloudy,Medium,17,57,43,18,1027,94.59,7.349,140825.5,100,25.1,36,1,0
1/28/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,36.38,0.99,597.81,57,119,3,3,4,21,Clear,Medium,24,63,52,18,1027,94.59,5.707,140861.9,100,25.01,36,1,0
1/28/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,91.34,0.91,1607.84,110,125,0,3,1,5,Clear,Medium,19,74,50,18,1027,94.59,12.842,140953.2,100,24.89,36,1,1
1/28/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,29.81,0.48,391.97,78,96,0,1,5,6,Clear,Low,14,77,68,18,1027,94.59,4.412,140983,100,24.85,36,1,1
1/28/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,136.24,1.28,2220.47,108,137,0,3,1,1,Clear,Medium,17,67,32,24.2,1028,94.58,19.155,141119.2,100,24.71,36,1,1
1/28/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,128.64,1.76,1898.52,76,138,2,1,1,4,Clear,Medium,10,72,37,18.4,1028,94.58,18.81,141247.9,100,24.62,36,1,1
1/28/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,36.06,0.74,504.84,58,102,1,0,0,7,Clear,Medium,11,70,60,18,1028,94.58,5.444,141284,100,24.61,36,1,1
1/28/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,62.39,1.58,950.83,53,114,2,2,2,24,Fog,Medium,21,72,56,18,1028,94.57,8.355,141346.3,100,24.53,36,1,1
1/28/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,12.56,0.44,249.7,71,118,1,1,1,16,Clear,Medium,19,74,70,18,1028,94.57,1.896,141358.9,100,24.5,36,1,1
1/28/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,166.58,2.48,2269.08,68,132,1,3,1,2,Rain,Low,19,45,10,25.8,1028,94.57,21.0375,141525.5,100,24.34,36,1,1
1/29/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,62.22,0.7,624.69,95,133,2,1,3,3,Cloudy,Low,17,83,67,18,1028,94.57,8.734,141587.7,100,24.29,37,1,0
1/29/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,87.75,1.05,936.03,89,130,1,1,7,4,Fog,Medium,22,66,46,22.6,1028,94.56,10.948,141675.5,100,24.22,37,1,0
1/29/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,89.95,1.37,1209,71,118,2,0,0,6,Rain,Low,29,86,64,18.8,1028,94.56,11.838,141765.4,100,24.18,37,1,0
1/29/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,49.73,0.97,697.68,78,85,1,3,5,20,Clear,Medium,23,75,61,18,1028,94.56,7.507,141815.1,100,24.08,37,1,0
1/29/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,75.35,1.05,1000.55,77,164,2,4,2,4,Rain,Low,15,62,43,18,1028,94.56,9.916,141890.5,100,23.94,37,1,1
1/29/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,175.21,2.26,2369.33,80,127,1,2,2,4,Rain,Medium,25,63,21,29.3,1029,94.55,22.614,142065.7,100,23.81,37,1,0
1/29/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,64.87,1.31,1089.15,64,113,1,2,3,18,Fog,Medium,19,69,53,18,1029,94.55,8.52,142130.6,100,23.73,37,1,0
1/29/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,108.48,1.44,1835.55,81,112,2,0,0,6,Rain,Low,24,64,38,24.3,1029,94.55,14.276,142239,100,23.67,37,1,0
1/29/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,158.91,1.61,1944.7,102,120,1,3,3,3,Rain,Low,19,71,33,22.3,1029,94.54,20.511,142398,100,23.52,37,1,0
1/29/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,30.39,0.83,569.04,61,121,2,3,3,20,Rain,High,22,72,64,18,1029,94.54,4.21,142428.3,100,23.43,37,1,1
1/29/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,68.36,0.86,790.03,84,132,0,5,0,3,Clear,Medium,24,52,34,18,1029,94.54,9.611,142496.7,100,23.27,37,1,1
1/29/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,40.28,0.77,501.45,83,103,0,1,5,17,Fog,Low,8,67,57,18,1029,94.54,5.186,142537,100,23.23,37,1,1
1/30/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,63.46,1.15,908.5,72,98,1,2,3,16,Clear,Low,15,68,50,18,1029,94.53,9.58,142600.4,100,23.15,38,1,1
1/30/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,68.86,0.86,1203.09,87,129,2,2,3,4,Clear,Medium,18,88,69,18,1029,94.53,10.069,142669.3,100,23.07,38,1,1
1/30/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,23.64,0.65,243.81,72,128,0,0,6,19,Rain,High,18,54,48,18,1029,94.53,3.149,142692.9,100,23.06,38,1,1
1/30/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,40.97,0.79,724.43,64,74,1,4,2,9,Clear,High,22,65,53,18,1029,94.53,6.185,142733.9,100,22.94,38,1,1
1/30/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,89.95,1.23,1444.77,76,123,2,3,2,3,Rain,Low,20,86,64,18.8,1030,94.53,11.838,142823.9,100,22.82,38,1,0
1/30/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,31.38,0.93,466.12,45,88,3,5,3,14,Clear,Medium,20,79,70,18,1030,94.53,4.923,142855.2,100,22.68,38,1,0
1/30/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,63.45,1.33,651.23,59,101,1,5,1,15,Cloudy,Medium,16,83,66,18,1030,94.52,9.195,142918.7,100,22.52,38,1,0
1/30/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,38.78,1.32,743.82,42,113,1,3,2,24,Clear,High,22,59,48,18,1030,94.52,5.854,142957.5,100,22.43,38,1,0
1/30/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,22.99,0.49,369.77,74,125,1,0,3,11,Clear,Medium,20,88,81,18,1030,94.52,3.471,142980.5,100,22.42,38,1,0
1/30/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,18.38,0.52,345.06,58,82,0,1,1,12,Fog,Medium,10,85,80,18,1030,94.52,2.367,142998.8,100,22.38,38,1,0
1/30/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,13.42,0.36,206.66,63,106,1,1,4,9,Rain,Low,17,75,71,18,1030,94.52,1.823,143012.3,100,22.35,38,1,1
1/30/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,47.14,1.62,808.87,42,106,0,3,2,30,Fog,Low,14,62,50,18,1030,94.52,6.07,143059.4,100,22.25,39,1,1
1/31/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,99.27,0.94,1074.5,112,131,1,1,1,3,Clear,Medium,21,74,48,23.1,1030,94.52,14.237,143158.7,100,22.18,39,1,1
1/31/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,35.35,0.89,699.37,64,95,0,1,3,20,Rain,Low,18,88,79,18,1030,94.51,4.709,143194,100,22.14,39,1,1
1/31/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,120.07,1.57,1631.66,80,123,1,5,2,4,Cloudy,Medium,11,70,39,20.7,1030,94.51,16.531,143314.1,100,21.96,39,1,1
1/31/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,32.42,0.97,565,54,112,1,2,2,22,Fog,High,16,79,71,18,1030,94.51,4.258,143346.5,100,21.89,39,1,1
1/31/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,179.93,2.04,2727.3,92,114,1,3,4,5,Rain,Medium,23,68,25,24.4,1030,94.5,23.224,143526.4,100,21.73,39,1,0
1/31/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,21.73,0.36,387.96,75,117,1,1,0,4,Clear,Medium,15,86,80,18,1030,94.5,3.28,143548.2,100,21.69,39,1,0
1/31/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,20.27,0.46,327.43,70,99,2,2,5,10,Cloudy,Low,14,78,72,18,1030,94.5,2.995,143568.4,100,21.63,39,1,0
1/31/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,15.09,0.52,218.2,59,110,1,1,2,16,Clear,Medium,26,59,54,18,1030,94.5,2.278,143583.5,100,21.6,39,1,0
1/31/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,62.74,1.43,713.17,59,101,0,2,1,22,Cloudy,Low,10,82,65,18,1030,94.5,8.914,143646.3,100,21.52,39,1,0
1/31/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,105.07,1.43,1209.92,76,129,2,0,3,3,Clear,Medium,26,65,37,22.7,1031,94.5,15.364,143751.3,100,21.47,39,1,0
1/31/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,33.49,0.83,433.64,58,92,0,1,2,15,Cloudy,Medium,24,51,42,18,1031,94.49,4.758,143784.8,100,21.43,39,1,1
1/31/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,119.68,1.36,1412.18,90,115,1,3,1,2,Clear,Medium,13,71,39,20.6,1031,94.49,17.164,143904.5,100,21.3,40,1,0
2/1/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,12.41,0.64,128.54,51,102,2,2,1,24,Clear,Low,29,75,71,18,1031,94.49,1.91,143916.9,100,21.24,40,1,0
2/1/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,56.55,1.17,674.43,70,103,1,1,3,22,Fog,High,24,85,71,18,1031,94.49,7.427,143973.5,100,21.19,40,1,0
2/1/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,62.17,1.12,796.15,62,112,0,2,0,7,Clear,High,23,63,46,18,1031,94.49,9.201,144035.6,100,21.11,40,1,0
2/1/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,36.28,0.72,674.88,66,105,1,1,1,10,Clear,Medium,18,57,47,18,1031,94.48,5.477,144071.9,100,21.07,40,1,0
2/1/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,53.03,0.71,749.61,80,125,1,1,1,3,Fog,Low,17,81,68,18,1031,94.48,6.616,144125,100,21.02,40,1,0
2/1/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,46.45,1.15,524.45,45,91,1,1,1,7,Cloudy,Medium,14,64,51,18,1031,94.48,6.732,144171.4,100,20.97,40,1,0
2/1/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,110.69,1.38,1313.27,83,124,3,3,1,3,Clear,Low,24,58,28,22.9,1031,94.48,16.497,144282.1,100,20.84,40,1,1
2/1/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,142.49,1.65,2520.92,89,153,3,2,1,3,Cloudy,Medium,22,61,23,23.8,1031,94.47,20.387,144424.6,100,20.72,40,1,1
2/1/2024 16:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,53.75,0.65,1006.13,98,135,1,3,4,6,Clear,Medium,9,91,76,18,1031,94.47,7.708,144478.3,100,20.62,40,1,1
2/1/2024 18:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,48.8,1.03,940.38,60,127,1,2,2,13,Rain,Medium,19,69,56,18,1031,94.47,6.63,144527.1,100,20.55,40,1,1
2/1/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,40.78,0.81,613.17,69,113,1,7,5,13,Cloudy,Medium,20,54,43,18,1032,94.47,5.91,144567.9,100,20.36,40,1,1
2/1/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,102.78,1.2,1472.54,89,119,4,2,2,3,Rain,Low,19,62,36,20,1032,94.46,14.046,144670.7,100,20.26,41,1,0
2/2/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,138.62,1.73,2472.04,84,120,0,1,2,5,Cloudy,Medium,15,57,22,22.8,1032,94.46,18.71,144809.3,100,20.16,41,1,0
2/2/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,76.81,1.04,1176.71,79,112,2,1,2,4,Clear,Medium,19,56,35,23.2,1032,94.46,11.231,144886.1,100,20.1,41,1,0
2/2/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,86.42,1.11,1718.44,84,111,3,1,2,5,Fog,Medium,20,66,45,18.1,1032,94.45,11.205,144972.5,100,20.04,41,1,0
2/2/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,20.08,0.78,235.34,55,110,1,2,3,25,Clear,Medium,12,57,51,18,1032,94.45,3.031,144992.6,100,19.98,41,1,0
2/2/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,30.25,0.97,383.88,46,114,2,1,1,19,Clear,High,27,59,50,18,1032,94.45,4.656,145022.9,100,19.94,41,1,1
2/2/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,50.57,1.14,842.52,64,80,0,0,4,21,Clear,Medium,21,66,52,20.6,1032,94.45,7.484,145073.4,100,19.91,41,1,1
2/2/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,84.2,1.02,1118,87,103,1,2,1,3,Clear,Low,13,76,54,18,1032,94.45,12.075,145157.6,100,19.82,41,1,1
2/2/2024 14:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,59.53,1.08,1043.47,65,119,2,3,1,10,Rain,Low,20,72,57,18,1032,94.45,8.247,145217.2,100,19.72,41,1,1
